sentence_id,words,labels
1747,different,PRED
1747,from,O
1747,b1,O
1747,and,O
1747,b2,OBJ
1747,visas,OBJ
1748,how,O
1748,do,O
1748,i,O
1748,tell,O
1748,the,O
1748,difference,PRED
1748,between,O
1748,real,OBJ
1748,and,O
1748,fake,OBJ
1748,emeralds,OBJ
1749,what,O
1749,s,O
1749,the,O
1749,best,PRED
1749,small,OBJ
1749,business,OBJ
1749,crm,OBJ
1749,solution,OBJ
1749,for,OBJ
1749,inside,OBJ
1749,sales,OBJ
1749,and,OBJ
1749,why,OBJ
1750,who,O
1750,is,O
1750,the,O
1750,most,PRED
1750,followed,ASP
1750,person,OBJ
1750,on,OBJ
1750,instgram,OBJ
1751,what,O
1751,was,O
1751,the,O
1751,primary,PRED
1751,export,OBJ
1751,product,OBJ
1751,of,OBJ
1751,eastern,OBJ
1751,europe,OBJ
1751,to,OBJ
1751,west,OBJ
1752,what,O
1752,45,OBJ
1752,caliber,OBJ
1752,glock,OBJ
1752,is,O
1752,best,PRED
1752,for,O
1752,combat,ASP
1753,after,O
1753,hindi,ASP
1753,which,O
1753,is,O
1753,the,O
1753,most,PRED
1753,spoken,ASP
1753,language,OBJ
1753,in,OBJ
1753,india,OBJ
1754,what,O
1754,is,O
1754,your,O
1754,favorite,PRED
1754,movie,OBJ
1754,all,O
1754,about,O
1755,what,O
1755,were,O
1755,the,O
1755,major,O
1755,effects,O
1755,of,O
1755,the,O
1755,cambodia,O
1755,earthquake,O
1755,and,O
1755,how,O
1755,do,O
1755,these,OBJ
1755,effects,OBJ
1755,compare,PRED
1755,to,O
1755,the,O
1755,sanriku,OBJ
1755,earthquake,OBJ
1755,in,O
1755,1896,O
1757,in,O
1757,what,O
1757,way,O
1757,is,O
1757,the,O
1757,soil,OBJ
1757,in,OBJ
1757,the,OBJ
1757,delta,OBJ
1757,of,OBJ
1757,the,OBJ
1757,river,OBJ
1757,ganga,OBJ
1757,different,PRED
1757,from,O
1757,that,OBJ
1757,of,OBJ
1757,the,OBJ
1757,river,OBJ
1757,godavari,OBJ
1759,what,O
1759,is,O
1759,the,O
1759,best,PRED
1759,way,OBJ
1759,to,OBJ
1759,get,OBJ
1759,help,OBJ
1760,which,O
1760,vitamin,OBJ
1760,is,O
1760,good,PRED
1760,for,O
1760,hair,ASP
1760,growth,ASP
1763,which,O
1763,is,O
1763,good,PRED
1763,for,O
1763,your,ASP
1763,hair,ASP
1763,shampoo,OBJ
1763,or,O
1763,shampoo,OBJ
1763,with,OBJ
1763,conditioner,OBJ
1764,what,O
1764,are,O
1764,some,PRED
1764,good,PRED
1764,ways,OBJ
1764,to,OBJ
1764,join,OBJ
1764,the,OBJ
1764,indian,OBJ
1764,armed,OBJ
1764,forces,OBJ
1764,after,O
1764,my,O
1764,graduation,ASP
1765,what,O
1765,song,OBJ
1765,music,OBJ
1765,is,O
1765,worth,PRED
1765,listening,ASP
1765,to,ASP
1765,from,ASP
1765,start,ASP
1765,to,ASP
1765,finish,ASP
1768,what,O
1768,is,O
1768,your,ASP
1768,biggest,PRED
1768,regret,OBJ
1768,of,OBJ
1768,your,OBJ
1768,life,OBJ
1771,which,O
1771,is,O
1771,the,O
1771,good,PRED
1771,hotel,OBJ
1771,in,OBJ
1771,dothan,OBJ
1771,alabama,OBJ
1771,with,OBJ
1771,great,OBJ
1771,hospitality,OBJ
1773,why,O
1773,are,O
1773,human,OBJ
1773,beings,OBJ
1773,so,O
1773,intelligent,ASP
1773,compared,PRED
1773,to,PRED
1773,all,OBJ
1773,the,OBJ
1773,other,OBJ
1773,kinds,OBJ
1773,of,OBJ
1773,animals,OBJ
1774,where,O
1774,are,O
1774,the,O
1774,best,PRED
1774,coworking,OBJ
1774,office,OBJ
1774,space,OBJ
1774,in,OBJ
1774,bangalore,OBJ
1775,love,O
1775,what,O
1775,is,O
1775,the,O
1775,difference,PRED
1775,between,O
1775,i,OBJ
1775,love,OBJ
1775,you,OBJ
1775,and,O
1775,i,OBJ
1775,have,OBJ
1775,love,OBJ
1775,for,OBJ
1775,you,OBJ
1776,what,O
1776,s,O
1776,the,O
1776,best,PRED
1776,method,OBJ
1776,to,OBJ
1776,lucid,OBJ
1776,dreaming,OBJ
1777,what,O
1777,is,O
1777,the,O
1777,different,PRED
1777,between,O
1777,offshore,OBJ
1777,and,O
1777,onshore,OBJ
1779,who,O
1779,was,O
1779,the,O
1779,first,PRED
1779,official,OBJ
1779,president,OBJ
1779,of,OBJ
1779,the,OBJ
1779,united,OBJ
1779,states,OBJ
1780,what,O
1780,are,O
1780,the,O
1780,five,O
1780,things,OBJ
1780,you,O
1780,like,ASP
1780,most,PRED
1780,about,OBJ
1780,india,OBJ
1781,how,O
1781,does,O
1781,the,O
1781,new,OBJ
1781,airbus,OBJ
1781,a350xwb,OBJ
1781,compare,PRED
1781,to,O
1781,the,O
1781,boeing,OBJ
1781,787,OBJ
1781,dreamliner,OBJ
1782,which,O
1782,are,O
1782,the,O
1782,best,PRED
1782,colleges,OBJ
1782,to,O
1782,study,ASP
1782,biotechnology,ASP
1783,is,O
1783,the,O
1783,equator,OBJ
1783,hotter,PRED
1783,than,O
1783,the,O
1783,poles,OBJ
1783,because,O
1783,it,O
1783,s,O
1783,spinning,O
1783,faster,O
1784,what,O
1784,is,O
1784,a,O
1784,good,PRED
1784,book,OBJ
1784,for,OBJ
1784,behavioral,OBJ
1784,economics,OBJ
1786,what,O
1786,is,O
1786,the,O
1786,difference,PRED
1786,between,O
1786,t1,OBJ
1786,and,O
1786,t2,OBJ
1786,imaging,OBJ
1786,in,OBJ
1786,mri,OBJ
1787,i,O
1787,just,O
1787,made,O
1787,a,O
1787,short,O
1787,film,O
1787,where,O
1787,are,O
1787,the,O
1787,best,PRED
1787,places,OBJ
1787,to,OBJ
1787,upload,OBJ
1787,my,OBJ
1787,short,OBJ
1787,film,OBJ
1787,except,OBJ
1787,youtube,OBJ
1788,which,O
1788,is,O
1788,better,PRED
1788,for,O
1788,cse,O
1788,in,O
1788,vit,OBJ
1788,vellore,OBJ
1788,or,O
1788,certain,OBJ
1788,with,OBJ
1788,maths,OBJ
1788,in,OBJ
1788,iiit,OBJ
1788,delhi,OBJ
1789,what,O
1789,are,O
1789,some,PRED
1789,best,PRED
1789,sites,OBJ
1789,to,OBJ
1789,learn,OBJ
1789,the,OBJ
1789,basic,OBJ
1789,of,OBJ
1789,electronics,OBJ
1789,for,OBJ
1789,electronics,OBJ
1789,engineer,OBJ
1791,what,O
1791,is,O
1791,the,O
1791,main,PRED
1791,agricultural,OBJ
1791,product,OBJ
1791,of,OBJ
1791,the,OBJ
1791,golden,OBJ
1791,triangle,OBJ
1792,to,O
1792,what,O
1792,humanist,OBJ
1792,from,OBJ
1792,florence,OBJ
1792,is,O
1792,the,O
1792,development,ASP
1792,of,ASP
1792,renaissance,ASP
1792,individualism,ASP
1792,most,PRED
1792,closely,ASP
1792,linked,ASP
1793,how,O
1793,did,O
1793,baroque,OBJ
1793,art,OBJ
1793,differ,PRED
1793,from,O
1793,renaissance,OBJ
1794,who,O
1794,is,O
1794,the,O
1794,first,PRED
1794,president,OBJ
1794,of,OBJ
1794,bharatiya,OBJ
1794,janata,OBJ
1794,party,OBJ
1795,what,O
1795,is,O
1795,the,O
1795,oldest,PRED
1795,language,OBJ
1795,in,OBJ
1795,europe,OBJ
1796,what,O
1796,are,O
1796,the,O
1796,top,PRED
1796,scorer,OBJ
1796,in,OBJ
1796,la,OBJ
1796,liga,OBJ
1796,in,OBJ
1796,one,OBJ
1796,season,OBJ
1798,what,O
1798,is,O
1798,the,O
1798,hottest,PRED
1798,temperature,OBJ
1798,ever,OBJ
1798,recorded,OBJ
1798,in,OBJ
1798,new,OBJ
1798,zealand,OBJ
1801,what,O
1801,are,O
1801,the,O
1801,largest,PRED
1801,credit,OBJ
1801,unions,OBJ
1801,in,OBJ
1801,utah,OBJ
1802,which,O
1802,would,O
1802,be,O
1802,the,O
1802,best,PRED
1802,place,OBJ
1802,to,OBJ
1802,settle,OBJ
1802,outside,OBJ
1802,india,OBJ
1802,for,ASP
1802,an,ASP
1802,indian,ASP
1802,with,ASP
1802,good,ASP
1802,education,ASP
1802,little,ASP
1802,money,ASP
1802,and,ASP
1802,a,ASP
1802,open,ASP
1802,mind,ASP
1804,which,O
1804,is,O
1804,the,O
1804,best,PRED
1804,bulk,OBJ
1804,sms,OBJ
1804,service,OBJ
1804,provider,OBJ
1804,in,OBJ
1804,mangalore,OBJ
1805,what,O
1805,was,O
1805,the,O
1805,first,PRED
1805,theme,OBJ
1805,park,OBJ
1805,in,OBJ
1805,disney,OBJ
1805,world,OBJ
1809,what,O
1809,are,O
1809,some,PRED
1809,of,O
1809,the,O
1809,best,PRED
1809,ways,OBJ
1809,to,OBJ
1809,learn,OBJ
1809,python,OBJ
1810,what,O
1810,are,O
1810,the,O
1810,pros,PRED
1810,and,PRED
1810,cons,PRED
1810,of,O
1810,bagged,OBJ
1810,mulch,OBJ
1810,versus,O
1810,city,OBJ
1810,mulch,OBJ
1811,what,O
1811,are,O
1811,the,O
1811,best,PRED
1811,woody,OBJ
1811,allen,OBJ
1811,films,OBJ
1812,for,O
1812,graduate,ASP
1812,admissions,ASP
1812,is,O
1812,it,O
1812,better,PRED
1812,to,O
1812,attend,OBJ
1812,a,OBJ
1812,well,OBJ
1812,known,OBJ
1812,undergrad,OBJ
1812,program,OBJ
1812,with,OBJ
1812,advanced,OBJ
1812,coursework,OBJ
1812,or,O
1812,one,OBJ
1812,where,OBJ
1812,i,OBJ
1812,can,OBJ
1812,write,OBJ
1812,a,OBJ
1812,bachelors,OBJ
1812,thesis,OBJ
1813,what,O
1813,train,OBJ
1813,station,OBJ
1813,is,O
1813,nearest,PRED
1813,louvre,ASP
1813,in,ASP
1813,paris,ASP
1815,what,O
1815,is,O
1815,the,O
1815,best,PRED
1815,animation,OBJ
1815,software,OBJ
1816,which,O
1816,is,O
1816,the,O
1816,best,PRED
1816,college,OBJ
1816,or,OBJ
1816,university,OBJ
1816,in,OBJ
1816,canada,OBJ
1816,for,OBJ
1816,studying,OBJ
1816,masters,OBJ
1816,or,OBJ
1816,pg,OBJ
1816,diploma,OBJ
1816,in,OBJ
1816,electrical,OBJ
1816,engineering,OBJ
1818,what,O
1818,were,O
1818,the,O
1818,first,PRED
1818,multi,O
1818,cellular,O
1818,animals,OBJ
1818,on,OBJ
1818,earth,OBJ
1819,why,O
1819,is,O
1819,pollution,ASP
1819,less,O
1819,due,O
1819,to,O
1819,organic,OBJ
1819,agriculture,OBJ
1819,as,O
1819,compared,PRED
1819,to,PRED
1819,chemical,OBJ
1819,intensive,OBJ
1819,agriculture,OBJ
1820,does,O
1820,interns,OBJ
1820,get,O
1820,paid,O
1820,more,PRED
1820,than,O
1820,salary,OBJ
1820,base,OBJ
1820,accountant,OBJ
1821,what,O
1821,is,O
1821,the,O
1821,worst,PRED
1821,mistake,OBJ
1821,you,OBJ
1821,can,OBJ
1821,make,OBJ
1821,at,OBJ
1821,work,OBJ
1823,what,O
1823,are,O
1823,good,PRED
1823,ways,OBJ
1823,to,OBJ
1823,reply,OBJ
1823,when,OBJ
1823,someone,OBJ
1823,writes,OBJ
1823,a,OBJ
1823,sorry,OBJ
1823,email,OBJ
1823,to,OBJ
1823,you,OBJ
1824,what,O
1824,are,O
1824,the,O
1824,greatest,PRED
1824,cultural,OBJ
1824,contributions,OBJ
1824,of,OBJ
1824,america,OBJ
1825,what,O
1825,is,O
1825,the,O
1825,difference,PRED
1825,between,O
1825,d,OBJ
1825,ribose,OBJ
1825,and,O
1825,ribose,O
1827,which,O
1827,hybrid,OBJ
1827,bicycle,OBJ
1827,is,O
1827,better,PRED
1827,in,O
1827,20,ASP
1827,to,ASP
1827,25k,ASP
1828,what,O
1828,is,O
1828,the,O
1828,best,PRED
1828,way,OBJ
1828,to,OBJ
1828,keep,OBJ
1828,foods,OBJ
1828,longer,OBJ
1829,what,O
1829,are,O
1829,the,O
1829,top,PRED
1829,20,PRED
1829,busiest,PRED
1829,airports,OBJ
1829,in,OBJ
1829,the,OBJ
1829,united,OBJ
1829,states,OBJ
1830,what,O
1830,are,O
1830,some,PRED
1830,good,PRED
1830,free,OBJ
1830,video,OBJ
1830,editing,OBJ
1830,softwares,OBJ
1830,on,OBJ
1830,the,OBJ
1830,pc,OBJ
1832,what,O
1832,is,O
1832,the,O
1832,most,PRED
1832,common,ASP
1832,bible,OBJ
1832,translation,OBJ
1832,in,OBJ
1832,english,OBJ
1833,what,O
1833,is,O
1833,the,O
1833,smartest,PRED
1833,thing,OBJ
1833,you,OBJ
1833,ve,OBJ
1833,ever,OBJ
1833,heard,OBJ
1833,a,OBJ
1833,child,OBJ
1833,say,OBJ
1833,andy,O
1834,is,O
1834,the,O
1834,color,OBJ
1834,ivory,OBJ
1834,the,O
1834,same,PRED
1834,as,O
1834,white,OBJ
1835,what,O
1835,are,O
1835,the,O
1835,tuples,OBJ
1835,and,O
1835,lists,OBJ
1835,in,OBJ
1835,python,OBJ
1835,what,O
1835,is,O
1835,the,O
1835,difference,PRED
1835,between,O
1835,them,O
1835,are,O
1835,they,O
1835,same,PRED
1835,as,PRED
1835,arrays,OBJ
1835,in,OBJ
1835,java,OBJ
1835,or,OBJ
1835,c,OBJ
1836,can,O
1836,you,O
1836,show,O
1836,me,O
1836,some,PRED
1836,good,PRED
1836,website,OBJ
1836,to,O
1836,get,ASP
1836,coupon,ASP
1836,codes,ASP
1836,of,ASP
1836,burton,ASP
1837,who,O
1837,are,O
1837,the,O
1837,most,PRED
1837,funny,ASP
1837,european,OBJ
1837,comedians,OBJ
1837,of,OBJ
1837,all,OBJ
1837,time,OBJ
1839,what,O
1839,are,O
1839,the,O
1839,biggest,PRED
1839,issues,OBJ
1839,facing,OBJ
1839,our,OBJ
1839,industry,OBJ
1839,and,OBJ
1839,company,OBJ
1839,today,OBJ
1840,i,O
1840,got,O
1840,two,O
1840,offers,O
1840,wipro,O
1840,and,O
1840,accenture,O
1840,pls,O
1840,suggest,O
1840,me,O
1840,which,O
1840,is,O
1840,better,PRED
1840,and,O
1840,why,O
1840,while,O
1840,package,OBJ
1840,of,OBJ
1840,accenture,OBJ
1840,is,OBJ
1840,3,OBJ
1840,5,OBJ
1840,and,O
1840,wipro,OBJ
1840,is,OBJ
1840,3,OBJ
1840,25,OBJ
1843,which,O
1843,one,O
1843,is,O
1843,best,PRED
1843,lens,OBJ
1843,in,OBJ
1843,70,OBJ
1843,300,OBJ
1843,for,O
1843,nikon,ASP
1844,what,O
1844,are,O
1844,the,O
1844,best,PRED
1844,courses,OBJ
1844,for,O
1844,the,O
1844,electrical,ASP
1844,and,ASP
1844,electronics,ASP
1844,engineering,ASP
1845,what,O
1845,is,O
1845,the,O
1845,difference,PRED
1845,between,O
1845,precision,OBJ
1845,and,O
1845,accuracy,OBJ
1846,who,O
1846,was,O
1846,the,O
1846,first,PRED
1846,inspector,OBJ
1846,general,OBJ
1846,of,OBJ
1846,forests,OBJ
1846,in,OBJ
1846,india,OBJ
1846,why,O
1846,was,O
1846,he,O
1846,appointed,O
1849,should,O
1849,you,OBJ
1849,choose,OBJ
1849,your,OBJ
1849,committee,OBJ
1849,members,OBJ
1849,or,O
1849,should,O
1849,your,OBJ
1849,advisor,OBJ
1850,what,O
1850,is,O
1850,the,O
1850,best,PRED
1850,way,OBJ
1850,to,OBJ
1850,make,OBJ
1850,money,OBJ
1850,while,OBJ
1850,studying,OBJ
1850,in,OBJ
1850,europe,OBJ
1851,what,O
1851,is,O
1851,the,O
1851,very,O
1851,bright,ASP
1851,object,OBJ
1851,in,OBJ
1851,the,OBJ
1851,sky,OBJ
1852,what,O
1852,is,O
1852,a,O
1852,good,PRED
1852,solar,OBJ
1852,panel,OBJ
1852,installation,OBJ
1852,provider,OBJ
1852,near,OBJ
1852,trabuco,OBJ
1852,california,OBJ
1852,ca,OBJ
1854,what,O
1854,are,O
1854,the,O
1854,most,OBJ
1854,common,OBJ
1854,traffic,OBJ
1854,convictions,OBJ
1854,in,OBJ
1854,arkansas,OBJ
1854,and,O
1854,how,O
1854,does,O
1854,the,O
1854,severity,ASP
1854,of,ASP
1854,the,ASP
1854,convictions,ASP
1854,differ,PRED
1854,in,OBJ
1854,california,OBJ
1855,what,O
1855,is,O
1855,the,O
1855,strangest,PRED
1855,thing,OBJ
1855,someone,OBJ
1855,has,OBJ
1855,ever,OBJ
1855,said,OBJ
1855,to,OBJ
1855,you,OBJ
1856,which,O
1856,one,O
1856,is,O
1856,better,PRED
1856,samsung,OBJ
1856,galaxy,OBJ
1856,s7,OBJ
1856,edge,OBJ
1856,or,O
1856,iphone,OBJ
1856,6s,OBJ
1857,what,O
1857,is,O
1857,the,O
1857,best,PRED
1857,way,OBJ
1857,to,OBJ
1857,make,OBJ
1857,an,OBJ
1857,android,OBJ
1857,app,OBJ
1857,for,OBJ
1857,my,OBJ
1857,website,OBJ
1858,how,OBJ
1858,to,OBJ
1858,find,OBJ
1858,the,O
1858,closest,PRED
1858,fire,ASP
1858,hydrant,ASP
1859,who,OBJ
1859,made,O
1859,most,PRED
1859,goals,ASP
1859,in,ASP
1859,a,ASP
1859,season,ASP
1859,soccer,ASP
1859,premier,ASP
1859,league,ASP
1860,which,O
1860,is,O
1860,better,PRED
1860,a,O
1860,career,OBJ
1860,in,OBJ
1860,environmental,OBJ
1860,buildings,OBJ
1860,or,O
1860,typical,OBJ
1860,structural,OBJ
1860,engineer,OBJ
1862,what,O
1862,is,O
1862,the,O
1862,largest,PRED
1862,african,OBJ
1862,baobab,OBJ
1862,tree,OBJ
1863,which,O
1863,is,O
1863,better,PRED
1863,gun,O
1863,m16,OBJ
1863,or,O
1863,insas,OBJ
1865,which,O
1865,travel,O
1865,agency,O
1865,is,O
1865,good,PRED
1865,thomas,OBJ
1865,cook,OBJ
1865,or,O
1865,cox,OBJ
1865,and,OBJ
1865,kings,OBJ
1865,for,O
1865,international,ASP
1865,travel,ASP
1865,in,O
1865,terms,O
1865,of,O
1865,budget,ASP
1865,and,ASP
1865,comforts,ASP
1866,what,O
1866,are,O
1866,the,O
1866,most,PRED
1866,beautiful,ASP
1866,words,OBJ
1866,in,OBJ
1866,the,OBJ
1866,arabic,OBJ
1866,language,OBJ
1867,which,O
1867,real,OBJ
1867,life,OBJ
1867,people,OBJ
1867,best,PRED
1867,match,ASP
1867,the,ASP
1867,characters,ASP
1867,in,ASP
1867,game,ASP
1867,of,ASP
1867,thrones,ASP
1868,low,OBJ
1868,quality,OBJ
1868,paper,OBJ
1868,or,O
1868,no,OBJ
1868,paper,OBJ
1868,which,O
1868,is,O
1868,better,PRED
1868,for,O
1868,an,O
1868,undergraduate,ASP
1868,in,ASP
1868,phd,ASP
1868,admission,ASP
1869,what,O
1869,is,O
1869,your,O
1869,biggest,PRED
1869,dream,OBJ
1869,and,O
1869,what,O
1869,are,O
1869,you,O
1869,doing,O
1869,to,O
1869,make,O
1869,it,O
1869,your,O
1869,reality,O
1870,which,O
1870,is,O
1870,a,O
1870,good,PRED
1870,solar,OBJ
1870,panel,OBJ
1870,installation,OBJ
1870,provider,OBJ
1870,near,OBJ
1870,agoura,OBJ
1870,california,OBJ
1871,which,O
1871,one,O
1871,is,O
1871,better,PRED
1871,xm,OBJ
1871,radio,OBJ
1871,or,O
1871,sirus,OBJ
1871,radio,OBJ
1872,i,O
1872,need,O
1872,cab,ASP
1872,from,ASP
1872,heathrow,ASP
1872,terminal,ASP
1872,5,ASP
1872,to,ASP
1872,paddington,ASP
1872,is,O
1872,there,O
1872,any,O
1872,good,PRED
1872,cab,OBJ
1872,service,OBJ
1872,available,O
1873,what,O
1873,is,O
1873,the,O
1873,best,PRED
1873,tourist,OBJ
1873,place,OBJ
1873,in,OBJ
1873,world,OBJ
1874,what,O
1874,s,O
1874,the,O
1874,difference,PRED
1874,between,O
1874,a,O
1874,proclamation,OBJ
1874,and,O
1874,a,O
1874,declaration,OBJ
1875,what,O
1875,are,O
1875,the,O
1875,most,PRED
1875,important,ASP
1875,characteristics,OBJ
1875,of,OBJ
1875,a,OBJ
1875,drug,OBJ
1876,which,O
1876,is,O
1876,a,O
1876,suitable,ASP
1876,inpatient,OBJ
1876,drug,OBJ
1876,and,OBJ
1876,alcohol,OBJ
1876,rehab,OBJ
1876,center,OBJ
1876,near,OBJ
1876,white,OBJ
1876,county,OBJ
1876,ga,OBJ
1878,who,O
1878,are,O
1878,the,O
1878,top,PRED
1878,ten,PRED
1878,hip,OBJ
1878,hop,OBJ
1878,producers,OBJ
1878,of,OBJ
1878,all,OBJ
1878,time,OBJ
1880,what,O
1880,is,O
1880,the,O
1880,best,PRED
1880,book,OBJ
1880,to,OBJ
1880,learn,OBJ
1880,english,OBJ
1881,what,O
1881,s,O
1881,the,O
1881,difference,PRED
1881,between,O
1881,pvz,OBJ
1881,free,OBJ
1881,and,O
1881,pvz,O
1884,what,O
1884,s,O
1884,the,O
1884,best,PRED
1884,case,OBJ
1884,scenario,OBJ
1884,for,O
1884,peace,ASP
1884,between,ASP
1884,israel,ASP
1884,and,ASP
1884,palestine,ASP
1884,in,ASP
1884,the,ASP
1884,next,ASP
1884,decade,ASP
1886,who,OBJ
1886,has,O
1886,won,O
1886,the,O
1886,most,PRED
1886,trophies,ASP
1886,in,ASP
1886,european,ASP
1886,football,ASP
1887,if,O
1887,i,ASP
1887,want,ASP
1887,to,ASP
1887,become,ASP
1887,a,ASP
1887,ui,ASP
1887,ux,ASP
1887,designer,ASP
1887,what,O
1887,major,OBJ
1887,s,OBJ
1887,would,O
1887,you,O
1887,recommend,O
1887,for,ASP
1887,college,ASP
1887,and,O
1887,what,O
1887,colleges,O
1887,offer,O
1887,these,O
1887,majors,O
1889,which,O
1889,are,O
1889,some,PRED
1889,good,PRED
1889,romantic,OBJ
1889,novels,OBJ
1891,what,O
1891,are,O
1891,some,PRED
1891,good,PRED
1891,ways,OBJ
1891,of,OBJ
1891,reading,OBJ
1891,a,OBJ
1891,logarithmic,OBJ
1891,scale,OBJ
1892,what,O
1892,is,O
1892,the,O
1892,best,PRED
1892,lesson,OBJ
1892,you,OBJ
1892,have,OBJ
1892,learned,OBJ
1892,from,OBJ
1892,your,OBJ
1892,life,OBJ
1893,what,O
1893,are,O
1893,the,O
1893,best,PRED
1893,hotels,OBJ
1893,in,OBJ
1893,amsterdam,OBJ
1895,which,O
1895,laptop,OBJ
1895,is,O
1895,best,PRED
1895,to,O
1895,buy,ASP
1895,within,ASP
1895,the,ASP
1895,range,ASP
1895,of,ASP
1895,30000rs,ASP
1899,what,O
1899,are,O
1899,the,O
1899,differences,PRED
1899,between,O
1899,chinese,OBJ
1899,culture,OBJ
1899,and,O
1899,western,OBJ
1899,culture,OBJ
1900,is,O
1900,it,O
1900,better,PRED
1900,to,O
1900,document,OBJ
1900,functions,OBJ
1900,in,OBJ
1900,the,OBJ
1900,header,OBJ
1900,file,OBJ
1900,or,O
1900,the,O
1900,source,OBJ
1900,file,OBJ
1901,what,O
1901,are,O
1901,good,PRED
1901,dietary,OBJ
1901,sources,OBJ
1901,of,OBJ
1901,biotin,OBJ
1901,for,O
1901,dogs,ASP
1902,what,O
1902,are,O
1902,the,O
1902,movies,OBJ
1902,one,O
1902,should,O
1902,see,O
1905,what,O
1905,is,O
1905,the,O
1905,difference,PRED
1905,between,O
1905,teller,OBJ
1905,1,OBJ
1905,2,OBJ
1905,and,O
1905,3,OBJ
1906,who,O
1906,is,O
1906,one,O
1906,of,O
1906,the,O
1906,most,PRED
1906,widely,ASP
1906,performed,ASP
1906,living,OBJ
1906,american,OBJ
1906,composers,OBJ
1909,who,OBJ
1909,lasted,ASP
1909,the,O
1909,longest,PRED
1909,on,ASP
1909,alone,ASP
1909,season,ASP
1909,2,ASP
1910,what,O
1910,are,O
1910,the,O
1910,rules,OBJ
1910,and,OBJ
1910,regulations,OBJ
1910,when,OBJ
1910,visiting,OBJ
1910,an,OBJ
1910,inmate,OBJ
1910,at,OBJ
1910,valdosta,OBJ
1910,prison,OBJ
1910,and,O
1910,how,O
1910,does,O
1910,it,O
1910,compare,PRED
1910,to,O
1910,prisons,OBJ
1910,in,OBJ
1910,hawaii,OBJ
1911,how,O
1911,much,ASP
1911,do,O
1911,hooters,OBJ
1911,waitresses,OBJ
1911,make,O
1911,compared,PRED
1911,to,PRED
1911,regular,OBJ
1911,waiters,OBJ
1911,and,OBJ
1911,waitresses,OBJ
1912,what,O
1912,are,O
1912,the,O
1912,best,PRED
1912,places,OBJ
1912,to,OBJ
1912,visit,OBJ
1912,for,O
1912,lone,ASP
1912,travelling,ASP
1912,in,ASP
1912,india,ASP
1913,what,O
1913,are,O
1913,the,O
1913,different,PRED
1913,kinds,OBJ
1913,of,OBJ
1913,phobia,OBJ
1913,that,OBJ
1913,people,OBJ
1913,have,OBJ
1914,what,O
1914,are,O
1914,the,O
1914,best,PRED
1914,ways,OBJ
1914,to,OBJ
1914,lose,OBJ
1914,weight,OBJ
1915,should,O
1915,i,O
1915,use,O
1915,recommendation,OBJ
1915,letter,OBJ
1915,from,OBJ
1915,young,OBJ
1915,professor,OBJ
1915,i,OBJ
1915,worked,OBJ
1915,with,OBJ
1915,or,O
1915,well,OBJ
1915,known,OBJ
1915,professor,OBJ
1915,i,OBJ
1915,met,OBJ
1915,in,OBJ
1915,class,OBJ
1916,what,O
1916,is,O
1916,the,O
1916,greatest,PRED
1916,lie,OBJ
1916,you,OBJ
1916,ve,OBJ
1916,ever,OBJ
1916,told,OBJ
1916,to,OBJ
1916,your,OBJ
1916,parents,OBJ
1919,what,O
1919,is,O
1919,the,O
1919,most,PRED
1919,northern,ASP
1919,landform,OBJ
1919,region,OBJ
1919,in,OBJ
1919,canada,OBJ
1920,what,O
1920,s,O
1920,the,O
1920,best,PRED
1920,way,OBJ
1920,to,OBJ
1920,stop,OBJ
1920,procrastination,OBJ
1921,which,O
1921,are,O
1921,the,O
1921,top,PRED
1921,digital,OBJ
1921,marketing,OBJ
1921,companies,OBJ
1921,in,OBJ
1921,india,OBJ
1922,where,O
1922,does,O
1922,the,O
1922,greatest,PRED
1922,amount,OBJ
1922,of,OBJ
1922,cylinder,OBJ
1922,wear,OBJ
1922,occur,O
1924,what,O
1924,is,O
1924,the,O
1924,difference,PRED
1924,between,O
1924,smoke,OBJ
1924,and,O
1924,sanity,OBJ
1924,testing,OBJ
1927,what,O
1927,is,O
1927,the,O
1927,best,PRED
1927,way,OBJ
1927,to,OBJ
1927,introduce,OBJ
1927,11,OBJ
1927,year,OBJ
1927,olds,OBJ
1927,to,OBJ
1927,programming,OBJ
1929,what,O
1929,is,O
1929,the,O
1929,best,PRED
1929,way,OBJ
1929,to,OBJ
1929,study,OBJ
1929,for,OBJ
1929,c,OBJ
1929,a,OBJ
1929,exams,OBJ
1931,what,O
1931,age,OBJ
1931,do,O
1931,most,PRED
1931,women,ASP
1931,get,ASP
1931,cancer,ASP
1932,what,O
1932,is,O
1932,the,O
1932,hardest,PRED
1932,thing,O
1932,s,O
1932,about,OBJ
1932,raising,OBJ
1932,children,OBJ
1932,in,OBJ
1932,canada,OBJ
1933,which,O
1933,is,O
1933,the,O
1933,the,O
1933,leading,PRED
1933,corporate,OBJ
1933,meeting,OBJ
1933,organizers,OBJ
1933,in,OBJ
1933,delhi,OBJ
1933,for,OBJ
1933,corporate,OBJ
1933,events,OBJ
1934,what,O
1934,is,O
1934,the,O
1934,best,PRED
1934,alternative,OBJ
1934,free,OBJ
1934,or,OBJ
1934,not,OBJ
1934,to,OBJ
1934,dropbox,OBJ
1937,which,O
1937,country,OBJ
1937,lost,ASP
1937,the,O
1937,most,PRED
1937,amount,ASP
1937,of,ASP
1937,colonial,ASP
1937,possessions,ASP
1937,in,ASP
